,id,listing_url,scrape_id,last_scraped,source,name,description,neighborhood_overview,picture_url,host_id,host_url,host_name,host_since,host_location,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_thumbnail_url,host_picture_url,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
19369,8.53478e+17,https://www.airbnb.com/rooms/853478477562504260,20230300000000.0,01/04/2023,city scrape,Single BB,<b>License number</b><br />HG-000990,Sin registro,https://a0.muscache.com/pictures/prohost-api/Hosting-853478477562504260/original/a7f67833-4d8a-41bf-84f3-2efee91cfad7.jpeg,499014563,https://www.airbnb.com/users/show/499014563,Vicente,01/02/2023,Sin registro,Sin registro,within a day,60%,25,f,https://a0.muscache.com/im/pictures/user/23e966fb-2c1a-452e-a99a-353153e0e980.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/23e966fb-2c1a-452e-a99a-353153e0e980.jpg?aki_policy=profile_x_medium,Sin registro,18.0,19.0,"['email', 'phone']",t,t,Sin registro,Blanes,,41.66669,2.78228,Private room in bed and breakfast,Private room,1,,1.0,1.0,1.0,"[""TV"", ""Wifi"", ""Bathtub""]",60.0,1,365,1.0,1.0,365.0,365.0,1.0,365.0,,t,28,58,88,363,01/04/2023,0,0,0,Sin registro,Sin registro,4.554225810923205,4.644537230340988,4.54728778179794,4.701278268735647,4.713506610995129,4.722809825342705,4.4473187195546275,HG-000990,t,18,0,18,0,0.5232000277238703
19370,8.49186e+17,https://www.airbnb.com/rooms/849186163475768115,20230300000000.0,01/04/2023,city scrape,Standard Double Room,ÐÐ¾Ð¿ÑÐ»ÑÑÐ½ÑÐµ Ð¼Ð°Ð³Ð°Ð·Ð¸Ð½Ñ Ð¸ ÑÐµÑÑÐ¾ÑÐ°Ð½ÑÂ â Ð²ÑÑ ÑÑÐ´Ð¾Ð¼.<br /><br /><b>License number</b><br />ATG-009634,Sin registro,https://a0.muscache.com/pictures/miso/Hosting-849186163475768115/original/546fcda5-b623-477b-9d3a-2a673af77cb8.jpeg,505806619,https://www.airbnb.com/users/show/505806619,Loft,17/03/2023,Sin registro,Sin registro,within an hour,80%,100,f,https://a0.muscache.com/im/pictures/user/48c3bc59-f318-47f0-a9a4-c80caf696e08.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/48c3bc59-f318-47f0-a9a4-c80caf696e08.jpg?aki_policy=profile_x_medium,Sin registro,7.0,7.0,"['email', 'phone']",t,t,Sin registro,Lloret de Mar,,41.7011502,2.8477345,Private room in bed and breakfast,Private room,2,,1.0,1.0,1.0,"[""Refrigerator"", ""Microwave"", ""First aid kit"", ""Luggage dropoff allowed"", ""Hangers"", ""Room-darkening shades"", ""Dishes and silverware"", ""Bed linens"", ""Paid street parking off premises"", ""Cooking basics"", ""Smoke alarm"", ""Cleaning available during stay"", ""Bathtub"", ""Portable fans"", ""Building staff"", ""Hot water"", ""Lock on bedroom door"", ""City skyline view"", ""Beach access"", ""Self check-in"", ""Kitchen"", ""Dining table"", ""Hot water kettle"", ""Essentials"", ""Wifi"", ""Fire extinguisher""]",40.0,1,365,1.0,1.0,999.0,999.0,1.0,999.0,,t,25,55,85,136,01/04/2023,0,0,0,Sin registro,Sin registro,4.554225810923205,4.644537230340988,4.54728778179794,4.701278268735647,4.713506610995129,4.722809825342705,4.4473187195546275,ATG-009634,t,7,0,5,2,0.5232000277238703
19371,8.49189e+17,https://www.airbnb.com/rooms/849188874387072426,20230300000000.0,01/04/2023,city scrape,Double Room+Kitchen Privet,ÐÐ¾Ð¿ÑÐ»ÑÑÐ½ÑÐµ Ð¼Ð°Ð³Ð°Ð·Ð¸Ð½Ñ Ð¸ ÑÐµÑÑÐ¾ÑÐ°Ð½ÑÂ â Ð²ÑÑ ÑÑÐ´Ð¾Ð¼.<br /><br /><b>License number</b><br />ATG-009634,Sin registro,https://a0.muscache.com/pictures/miso/Hosting-849188874387072426/original/08621601-b33e-4101-9a84-b309500a9921.jpeg,505806619,https://www.airbnb.com/users/show/505806619,Loft,17/03/2023,Sin registro,Sin registro,within an hour,80%,100,f,https://a0.muscache.com/im/pictures/user/48c3bc59-f318-47f0-a9a4-c80caf696e08.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/48c3bc59-f318-47f0-a9a4-c80caf696e08.jpg?aki_policy=profile_x_medium,Sin registro,7.0,7.0,"['email', 'phone']",t,t,Sin registro,Lloret de Mar,,41.7011502,2.8477345,Private room in bed and breakfast,Private room,2,,1.0,1.0,1.0,"[""Refrigerator"", ""Microwave"", ""First aid kit"", ""Luggage dropoff allowed"", ""Hangers"", ""Dishes and silverware"", ""Bed linens"", ""Paid street parking off premises"", ""Cooking basics"", ""Smoke alarm"", ""Cleaning available during stay"", ""Bathtub"", ""Portable fans"", ""Building staff"", ""Electric stove"", ""Hot water"", ""Lock on bedroom door"", ""Beach access"", ""Self check-in"", ""Kitchen"", ""Dining table"", ""Hot water kettle"", ""Essentials"", ""Wifi"", ""Fire extinguisher""]",42.0,1,365,1.0,1.0,999.0,999.0,1.0,999.0,,t,28,58,88,158,01/04/2023,0,0,0,Sin registro,Sin registro,4.554225810923205,4.644537230340988,4.54728778179794,4.701278268735647,4.713506610995129,4.722809825342705,4.4473187195546275,ATG-009634,t,7,0,5,2,0.5232000277238703
19372,8.49192e+17,https://www.airbnb.com/rooms/849191817157972335,20230300000000.0,01/04/2023,city scrape,Budget Double Room,ÐÐ¾Ð¿ÑÐ»ÑÑÐ½ÑÐµ Ð¼Ð°Ð³Ð°Ð·Ð¸Ð½Ñ Ð¸ ÑÐµÑÑÐ¾ÑÐ°Ð½ÑÂ â Ð²ÑÑ ÑÑÐ´Ð¾Ð¼.<br /><br /><b>License number</b><br />ATG-009634,Sin registro,https://a0.muscache.com/pictures/miso/Hosting-849191817157972335/original/6ef5d805-4777-422e-9aa1-65bfbaf71e53.jpeg,505806619,https://www.airbnb.com/users/show/505806619,Loft,17/03/2023,Sin registro,Sin registro,within an hour,80%,100,f,https://a0.muscache.com/im/pictures/user/48c3bc59-f318-47f0-a9a4-c80caf696e08.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/48c3bc59-f318-47f0-a9a4-c80caf696e08.jpg?aki_policy=profile_x_medium,Sin registro,7.0,7.0,"['email', 'phone']",t,t,Sin registro,Lloret de Mar,,41.7011502,2.8477345,Private room in bed and breakfast,Private room,2,,1.0,1.0,1.0,"[""Refrigerator"", ""Microwave"", ""First aid kit"", ""Luggage dropoff allowed"", ""Hangers"", ""Room-darkening shades"", ""Dishes and silverware"", ""Bed linens"", ""Cooking basics"", ""Smoke alarm"", ""Cleaning available during stay"", ""Bathtub"", ""Portable fans"", ""Building staff"", ""Electric stove"", ""Hot water"", ""Lock on bedroom door"", ""Beach access"", ""Self check-in"", ""Kitchen"", ""Dining table"", ""Hot water kettle"", ""Essentials"", ""Wifi"", ""Fire extinguisher""]",39.0,1,365,1.0,1.0,999.0,999.0,1.0,999.0,,t,25,54,72,125,01/04/2023,0,0,0,Sin registro,Sin registro,4.554225810923205,4.644537230340988,4.54728778179794,4.701278268735647,4.713506610995129,4.722809825342705,4.4473187195546275,ATG-009634,t,7,0,5,2,0.5232000277238703
19373,8.49194e+17,https://www.airbnb.com/rooms/849194176050744386,20230300000000.0,01/04/2023,city scrape,Double Room+Balcony,ÐÐ¾Ð¿ÑÐ»ÑÑÐ½ÑÐµ Ð¼Ð°Ð³Ð°Ð·Ð¸Ð½Ñ Ð¸ ÑÐµÑÑÐ¾ÑÐ°Ð½ÑÂ â Ð²ÑÑ ÑÑÐ´Ð¾Ð¼.<br /><br /><b>License number</b><br />ATG-009634,Sin registro,https://a0.muscache.com/pictures/miso/Hosting-849194176050744386/original/651ddc81-7b61-4d65-8480-7f7067fdadcf.jpeg,505806619,https://www.airbnb.com/users/show/505806619,Loft,17/03/2023,Sin registro,Sin registro,within an hour,80%,100,f,https://a0.muscache.com/im/pictures/user/48c3bc59-f318-47f0-a9a4-c80caf696e08.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/48c3bc59-f318-47f0-a9a4-c80caf696e08.jpg?aki_policy=profile_x_medium,Sin registro,7.0,7.0,"['email', 'phone']",t,t,Sin registro,Lloret de Mar,,41.7011502,2.8477345,Private room in bed and breakfast,Private room,2,,1.0,1.0,1.0,"[""Refrigerator"", ""Microwave"", ""First aid kit"", ""Luggage dropoff allowed"", ""Hangers"", ""Room-darkening shades"", ""Dishes and silverware"", ""Bed linens"", ""Cooking basics"", ""Smoke alarm"", ""Cleaning available during stay"", ""Bathtub"", ""Portable fans"", ""Building staff"", ""Hot water"", ""Lock on bedroom door"", ""City skyline view"", ""Beach access"", ""Self check-in"", ""Kitchen"", ""Dining table"", ""Essentials"", ""Wifi"", ""Fire extinguisher""]",41.0,1,365,1.0,1.0,999.0,999.0,1.0,999.0,,t,26,56,81,150,01/04/2023,0,0,0,Sin registro,Sin registro,4.554225810923205,4.644537230340988,4.54728778179794,4.701278268735647,4.713506610995129,4.722809825342705,4.4473187195546275,ATG-009634,t,7,0,5,2,0.5232000277238703
19379,8.5348e+17,https://www.airbnb.com/rooms/853479927210276756,20230300000000.0,01/04/2023,city scrape,Doble Exterior SA,<b>License number</b><br />HG-000990,Sin registro,https://a0.muscache.com/pictures/prohost-api/Hosting-853479927210276756/original/3a4d12ea-35c6-4763-b933-fc194b9b9327.jpeg,499014563,https://www.airbnb.com/users/show/499014563,Vicente,01/02/2023,Sin registro,Sin registro,within a day,60%,25,f,https://a0.muscache.com/im/pictures/user/23e966fb-2c1a-452e-a99a-353153e0e980.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/23e966fb-2c1a-452e-a99a-353153e0e980.jpg?aki_policy=profile_x_medium,Sin registro,18.0,19.0,"['email', 'phone']",t,t,Sin registro,Blanes,,41.66822,2.78223,Private room in bed and breakfast,Private room,2,,1.0,1.0,1.0,"[""Hair dryer"", ""Wifi"", ""TV"", ""Bathtub""]",100.0,1,365,1.0,1.0,365.0,365.0,1.0,365.0,,t,28,58,88,363,01/04/2023,0,0,0,Sin registro,Sin registro,4.554225810923205,4.644537230340988,4.54728778179794,4.701278268735647,4.713506610995129,4.722809825342705,4.4473187195546275,HG-000990,t,18,0,18,0,0.5232000277238703
19381,8.5348e+17,https://www.airbnb.com/rooms/853480313089072214,20230300000000.0,01/04/2023,city scrape,Doble Exterior BB,<b>License number</b><br />HG-000990,Sin registro,https://a0.muscache.com/pictures/prohost-api/Hosting-853480313089072214/original/d4be47f4-b3f1-423c-ace0-7ee7f40ce6dd.jpeg,499014563,https://www.airbnb.com/users/show/499014563,Vicente,01/02/2023,Sin registro,Sin registro,within a day,60%,25,f,https://a0.muscache.com/im/pictures/user/23e966fb-2c1a-452e-a99a-353153e0e980.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/23e966fb-2c1a-452e-a99a-353153e0e980.jpg?aki_policy=profile_x_medium,Sin registro,18.0,19.0,"['email', 'phone']",t,t,Sin registro,Blanes,,41.66684,2.78354,Private room in bed and breakfast,Private room,2,,1.0,1.0,1.0,"[""Hair dryer"", ""Wifi"", ""TV"", ""Bathtub""]",100.0,1,365,1.0,1.0,365.0,365.0,1.0,365.0,,t,28,58,88,363,01/04/2023,0,0,0,Sin registro,Sin registro,4.554225810923205,4.644537230340988,4.54728778179794,4.701278268735647,4.713506610995129,4.722809825342705,4.4473187195546275,HG-000990,t,18,0,18,0,0.5232000277238703
19383,8.53481e+17,https://www.airbnb.com/rooms/853480791535253590,20230300000000.0,01/04/2023,city scrape,Doble Interior SA,<b>License number</b><br />HG-000990,Sin registro,https://a0.muscache.com/pictures/prohost-api/Hosting-853480791535253590/original/016eb611-04fb-43f4-a430-f5dd43b5435a.jpeg,499014563,https://www.airbnb.com/users/show/499014563,Vicente,01/02/2023,Sin registro,Sin registro,within a day,60%,25,f,https://a0.muscache.com/im/pictures/user/23e966fb-2c1a-452e-a99a-353153e0e980.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/23e966fb-2c1a-452e-a99a-353153e0e980.jpg?aki_policy=profile_x_medium,Sin registro,18.0,19.0,"['email', 'phone']",t,t,Sin registro,Blanes,,41.66665,2.78272,Private room in bed and breakfast,Private room,2,,1.0,1.0,1.0,"[""Hair dryer"", ""Heating"", ""Wifi"", ""TV""]",100.0,1,365,1.0,1.0,365.0,365.0,1.0,365.0,,t,28,58,88,363,01/04/2023,0,0,0,Sin registro,Sin registro,4.554225810923205,4.644537230340988,4.54728778179794,4.701278268735647,4.713506610995129,4.722809825342705,4.4473187195546275,HG-000990,t,18,0,18,0,0.5232000277238703
19384,8.53482e+17,https://www.airbnb.com/rooms/853481547567133193,20230300000000.0,01/04/2023,city scrape,Doble Interior BB,<b>License number</b><br />HG-000990,Sin registro,https://a0.muscache.com/pictures/prohost-api/Hosting-853481547567133193/original/e82dd485-fe8f-48d6-a57d-d37871e34a36.jpeg,499014563,https://www.airbnb.com/users/show/499014563,Vicente,01/02/2023,Sin registro,Sin registro,within a day,60%,25,f,https://a0.muscache.com/im/pictures/user/23e966fb-2c1a-452e-a99a-353153e0e980.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/23e966fb-2c1a-452e-a99a-353153e0e980.jpg?aki_policy=profile_x_medium,Sin registro,18.0,19.0,"['email', 'phone']",t,t,Sin registro,Blanes,,41.66798,2.78255,Private room in bed and breakfast,Private room,2,,1.0,1.0,1.0,"[""Hair dryer"", ""Heating"", ""Wifi"", ""TV""]",100.0,1,365,1.0,1.0,365.0,365.0,1.0,365.0,,t,28,58,88,363,01/04/2023,0,0,0,Sin registro,Sin registro,4.554225810923205,4.644537230340988,4.54728778179794,4.701278268735647,4.713506610995129,4.722809825342705,4.4473187195546275,HG-000990,t,18,0,18,0,0.5232000277238703
19388,8.53482e+17,https://www.airbnb.com/rooms/853482300257353374,20230300000000.0,01/04/2023,city scrape,Quintuple SA,<b>License number</b><br />HG-000990,Sin registro,https://a0.muscache.com/pictures/prohost-api/Hosting-853482300257353374/original/16d9246b-6d6c-4992-8365-89805431cf5c.jpeg,499014563,https://www.airbnb.com/users/show/499014563,Vicente,01/02/2023,Sin registro,Sin registro,within a day,60%,25,f,https://a0.muscache.com/im/pictures/user/23e966fb-2c1a-452e-a99a-353153e0e980.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/23e966fb-2c1a-452e-a99a-353153e0e980.jpg?aki_policy=profile_x_medium,Sin registro,18.0,19.0,"['email', 'phone']",t,t,Sin registro,Blanes,,41.66892,2.7826,Private room in bed and breakfast,Private room,5,,1.0,1.0,4.0,"[""Hair dryer"", ""Air conditioning"", ""Bathtub"", ""TV"", ""Wifi""]",150.0,1,365,1.0,1.0,365.0,365.0,1.0,365.0,,t,28,58,88,363,01/04/2023,0,0,0,Sin registro,Sin registro,4.554225810923205,4.644537230340988,4.54728778179794,4.701278268735647,4.713506610995129,4.722809825342705,4.4473187195546275,HG-000990,t,18,0,18,0,0.5232000277238703
19394,8.49232e+17,https://www.airbnb.com/rooms/849232147776163746,20230300000000.0,01/04/2023,city scrape,1 bedroom Vaggel room with wifi,1 bedroom Vaggel room with wifi <br />1 bedroom Vaggel room with wifi <br />1 bedroom Vaggel room with wifi <br />1 bedroom Vaggel room with wifi <br />1 bedroom Vaggel room with wifi<br /><br /><b>License number</b><br />Exempt,Sin registro,https://a0.muscache.com/pictures/prohost-api/Hosting-849232147776163746/original/ab848bdc-3230-4411-80d3-458bd15a85d3.png,505819403,https://www.airbnb.com/users/show/505819403,HyVillas,17/03/2023,Sin registro,Sin registro,Sin registro,Sin registro,0,f,https://a0.muscache.com/im/pictures/user/a90db2cb-0fb5-4c45-b6e4-409f7f3a0a3a.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/a90db2cb-0fb5-4c45-b6e4-409f7f3a0a3a.jpg?aki_policy=profile_x_medium,Santa Margarita,26.0,34.0,"['email', 'phone']",t,f,Sin registro,Lloret de Mar,,41.69809,2.83555,Private room in camper/rv,Private room,1,,1.0,1.0,1.0,"[""Air conditioning"", ""Refrigerator"", ""Shampoo"", ""Microwave"", ""Host greets you"", ""Body soap"", ""Pets allowed"", ""Stove"", ""Dishes and silverware"", ""Bed linens"", ""Heating"", ""Toaster"", ""Cooking basics"", ""High chair"", ""Oven"", ""Hair dryer"", ""Kitchen"", ""Freezer"", ""Dishwasher"", ""Hot water kettle"", ""Coffee maker"", ""Essentials"", ""Wifi""]",1988.0,1,365,1.0,1.0,365.0,365.0,1.0,365.0,,t,0,0,0,14,01/04/2023,0,0,0,Sin registro,Sin registro,4.554225810923205,4.644537230340988,4.54728778179794,4.701278268735647,4.713506610995129,4.722809825342705,4.4473187195546275,Exempt,t,1,0,1,0,0.5232000277238703
19396,8.53483e+17,https://www.airbnb.com/rooms/853483071577373406,20230300000000.0,01/04/2023,city scrape,Quintuple BB,<b>License number</b><br />HG-000990,Sin registro,https://a0.muscache.com/pictures/prohost-api/Hosting-853483071577373406/original/4deda97a-c5be-4ef1-8725-b4cee6a76497.jpeg,499014563,https://www.airbnb.com/users/show/499014563,Vicente,01/02/2023,Sin registro,Sin registro,within a day,60%,25,f,https://a0.muscache.com/im/pictures/user/23e966fb-2c1a-452e-a99a-353153e0e980.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/23e966fb-2c1a-452e-a99a-353153e0e980.jpg?aki_policy=profile_x_medium,Sin registro,18.0,19.0,"['email', 'phone']",t,t,Sin registro,Blanes,,41.66885,2.78363,Private room in bed and breakfast,Private room,5,,1.0,1.0,4.0,"[""Hair dryer"", ""Air conditioning"", ""Bathtub"", ""TV"", ""Wifi""]",106.0,1,365,1.0,3.0,365.0,365.0,1.5,365.0,,t,28,58,88,363,01/04/2023,0,0,0,Sin registro,Sin registro,4.554225810923205,4.644537230340988,4.54728778179794,4.701278268735647,4.713506610995129,4.722809825342705,4.4473187195546275,HG-000990,t,18,0,18,0,0.5232000277238703
19398,8.51896e+17,https://www.airbnb.com/rooms/851896005366326750,20230300000000.0,01/04/2023,city scrape,Tienda Emperador Junior,"Como si de una jÃºnior suite se tratara, la Emperador JÃºnior ofrece la misma experiencia y calidad que su hermana mayor en un espacio mÃ¡s reducido. MÃ¡xima comodidad y ambiente cuidado al detalle en una tienda con capacidad para hasta 4 personas repartidas en dos camas dobles.<br /><br />AdemÃ¡s de las camas totalmente equipadas, cuenta con mobiliario para que aproveches al mÃ¡ximo el interior de la tienda, e incluye un nevera tipo mini-bar para mantener tus alimentos y bebidas frescas.<br /><br /><b>The space</b><br />En el exterior te espera un merendero exterior ideal para cocinar, comer o simplemente disfrutar del aire puro y de la naturaleza que te rodea.<br /><br /><br />Kampaoh Costa Brava estÃ¡ dentro del Camping Playa Brava, en un entorno natural privilegiado que se ha ganado la denominaciÃ³n de Parque Nacional. No es para menos, en las inmediaciones de Pals encontramos playas vÃ­rgenes, dunas, humedales y campos de arroz, siempre con la montaÃ±a de fondo.<br /><br />El camping tiene ",Sin registro,https://a0.muscache.com/pictures/miso/Hosting-851896005366326750/original/8cd1e744-bffd-4853-ac93-5960f45b8071.jpeg,402693655,https://www.airbnb.com/users/show/402693655,Kampaoh,21/05/2021,Sin registro,Sin registro,within an hour,99%,100,f,https://a0.muscache.com/im/pictures/user/e28ca12b-a98d-41ec-968f-9d5118fb239d.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/e28ca12b-a98d-41ec-968f-9d5118fb239d.jpg?aki_policy=profile_x_medium,Sin registro,89.0,96.0,"['email', 'phone']",t,t,Sin registro,Pals,,42.00226,3.19512,Private room in tent,Private room,4,,1.0,1.0,2.0,"[""Portable fans"", ""Free parking on premises"", ""Mosquito net"", ""Hangers"", ""Outdoor dining area"", ""Shared pool - available seasonally"", ""Dishes and silverware"", ""Bed linens"", ""Outdoor furniture"", ""Essentials"", ""Portable heater"", ""Lock on bedroom door"", ""Beach access"", ""Mini fridge""]",1175.0,1,365,1.0,4.0,999.0,1125.0,1.4,1019.0,,t,0,19,49,180,01/04/2023,0,0,0,Sin registro,Sin registro,4.554225810923205,4.644537230340988,4.54728778179794,4.701278268735647,4.713506610995129,4.722809825342705,4.4473187195546275,KG-000106,t,16,0,16,0,0.5232000277238703
19404,8.53524e+17,https://www.airbnb.com/rooms/853524098913754346,20230300000000.0,01/04/2023,city scrape,Triple SA,<b>License number</b><br />HG-000990,Sin registro,https://a0.muscache.com/pictures/prohost-api/Hosting-853524098913754346/original/873787b2-1e7d-45d0-836d-ae6b51ad56dc.jpeg,499014563,https://www.airbnb.com/users/show/499014563,Vicente,01/02/2023,Sin registro,Sin registro,within a day,60%,25,f,https://a0.muscache.com/im/pictures/user/23e966fb-2c1a-452e-a99a-353153e0e980.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/23e966fb-2c1a-452e-a99a-353153e0e980.jpg?aki_policy=profile_x_medium,Sin registro,18.0,19.0,"['email', 'phone']",t,t,Sin registro,Blanes,,41.66747,2.7837,Private room in bed and breakfast,Private room,3,,1.0,1.0,3.0,"[""Hair dryer"", ""Wifi"", ""TV"", ""Bathtub""]",110.0,1,365,1.0,1.0,365.0,365.0,1.0,365.0,,f,28,58,88,363,01/04/2023,0,0,0,Sin registro,Sin registro,4.554225810923205,4.644537230340988,4.54728778179794,4.701278268735647,4.713506610995129,4.722809825342705,4.4473187195546275,HG-000990,f,18,0,18,0,0.5232000277238703
19405,8.53525e+17,https://www.airbnb.com/rooms/853524608429461025,20230300000000.0,01/04/2023,city scrape,Triple BB,<b>License number</b><br />HG-000990,Sin registro,https://a0.muscache.com/pictures/prohost-api/Hosting-853524608429461025/original/805901b1-063e-4180-a454-a689c1ef4124.jpeg,499014563,https://www.airbnb.com/users/show/499014563,Vicente,01/02/2023,Sin registro,Sin registro,within a day,60%,25,f,https://a0.muscache.com/im/pictures/user/23e966fb-2c1a-452e-a99a-353153e0e980.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/23e966fb-2c1a-452e-a99a-353153e0e980.jpg?aki_policy=profile_x_medium,Sin registro,18.0,19.0,"['email', 'phone']",t,t,Sin registro,Blanes,,41.66817,2.78355,Private room in bed and breakfast,Private room,3,,1.0,1.0,3.0,"[""Hair dryer"", ""Wifi"", ""TV"", ""Bathtub""]",110.0,1,365,1.0,1.0,365.0,365.0,1.0,365.0,,t,28,58,88,363,01/04/2023,0,0,0,Sin registro,Sin registro,4.554225810923205,4.644537230340988,4.54728778179794,4.701278268735647,4.713506610995129,4.722809825342705,4.4473187195546275,HG-000990,t,18,0,18,0,0.5232000277238703
19407,8.53525e+17,https://www.airbnb.com/rooms/853525175526289294,20230300000000.0,01/04/2023,city scrape,Triple 2+1 SA,<b>License number</b><br />HG-000990,Sin registro,https://a0.muscache.com/pictures/prohost-api/Hosting-853525175526289294/original/d557a764-43d4-4635-acc6-b761e16b6ebd.jpeg,499014563,https://www.airbnb.com/users/show/499014563,Vicente,01/02/2023,Sin registro,Sin registro,within a day,60%,25,f,https://a0.muscache.com/im/pictures/user/23e966fb-2c1a-452e-a99a-353153e0e980.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/23e966fb-2c1a-452e-a99a-353153e0e980.jpg?aki_policy=profile_x_medium,Sin registro,18.0,19.0,"['email', 'phone']",t,t,Sin registro,Blanes,,41.66708,2.78205,Private room in bed and breakfast,Private room,3,,1.0,1.0,2.0,"[""Hair dryer"", ""Air conditioning"", ""Wifi"", ""Bathtub""]",110.0,1,365,1.0,1.0,365.0,365.0,1.0,365.0,,t,28,58,88,363,01/04/2023,0,0,0,Sin registro,Sin registro,4.554225810923205,4.644537230340988,4.54728778179794,4.701278268735647,4.713506610995129,4.722809825342705,4.4473187195546275,HG-000990,t,18,0,18,0,0.5232000277238703
19408,8.53526e+17,https://www.airbnb.com/rooms/853525622164166209,20230300000000.0,01/04/2023,city scrape,Triple 2+1 BB,<b>License number</b><br />HG-000990,Sin registro,https://a0.muscache.com/pictures/prohost-api/Hosting-853525622164166209/original/ef09ae81-bb86-4a1e-9e5f-024bd5833807.jpeg,499014563,https://www.airbnb.com/users/show/499014563,Vicente,01/02/2023,Sin registro,Sin registro,within a day,60%,25,f,https://a0.muscache.com/im/pictures/user/23e966fb-2c1a-452e-a99a-353153e0e980.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/23e966fb-2c1a-452e-a99a-353153e0e980.jpg?aki_policy=profile_x_medium,Sin registro,18.0,19.0,"['email', 'phone']",t,t,Sin registro,Blanes,,41.66869,2.78369,Private room in bed and breakfast,Private room,3,,1.0,1.0,2.0,"[""Hair dryer"", ""Air conditioning"", ""Wifi"", ""Bathtub""]",110.0,1,365,1.0,1.0,365.0,365.0,1.0,365.0,,t,28,58,88,363,01/04/2023,0,0,0,Sin registro,Sin registro,4.554225810923205,4.644537230340988,4.54728778179794,4.701278268735647,4.713506610995129,4.722809825342705,4.4473187195546275,HG-000990,t,18,0,18,0,0.5232000277238703
